READING_ID,EQUIPMENT_ID,READING_TIMESTAMP,LATITUDE,LONGITUDE,ENGINE_HOURS,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,IS_RUNNING,SPEED_MPH,AMBIENT_TEMP_F,FAULT_CODE,FAULT_DESCRIPTION,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
TL-0050394,EQ-013911,2026-03-11T13:25:35.489265,42.007896,-87.560585,9390.0,60.9,12.9,TRUE,10.1,62.8,E009,Boom sensor malfunction,UR_TELEMATICS,50b7a4e8f72e095ec674192b5698bbcc04385a581b210985a9fdaafdc98a6c8f,2026-03-20T07:54:08.591879,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591879,9999-12-31T00:00:00
TL-0050395,EQ-013483,2026-03-01T08:30:52.643740,37.619503,-77.321545,8300.6,43.5,13.2,TRUE,10.4,54.8,,,UR_TELEMATICS,aca72f5e3a5a775ba35a548e44f0d5e468b458a3b275d4faaa8679c057490a11,2026-03-20T07:54:08.591892,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591893,9999-12-31T00:00:00
TL-0050396,EQ-012171,2026-03-19T10:53:30.996135,42.34364,-83.063673,11752.8,72.4,13.1,FALSE,0.0,30.0,,,UR_TELEMATICS,f1b06f5223d6310c890e60c7e6084cb6962a5a9192a2948c1190f2c2ac261b0f,2026-03-20T07:54:08.591906,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591906,9999-12-31T00:00:00
TL-0050397,EQ-014679,2026-03-04T18:27:39.210575,32.821287,-117.251576,7868.1,79.1,14.4,FALSE,0.0,74.4,,,UR_TELEMATICS,a4f3312743cb99d68f0ccc81471c80c3ea2fada851f336ccec0ba072b4a9c937,2026-03-20T07:54:08.591919,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591919,9999-12-31T00:00:00
TL-0050398,EQ-011204,2026-03-19T03:22:25.997805,42.357904,-71.069425,10214.3,14.6,11.5,FALSE,0.0,83.8,E005,Air filter restricted,UR_TELEMATICS,2eabb2e886ade6615f475078cb8ea52d08294da8522455991365104203380f42,2026-03-20T07:54:08.591932,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591932,9999-12-31T00:00:00
TL-0050399,EQ-010247,2026-02-19T03:43:41.354894,42.366355,-71.069227,7044.0,74.4,14.4,FALSE,0.0,93.9,E001,Low oil pressure,UR_TELEMATICS,de5269783118137466dfbdb1f1a7edf71d916bc9e3045086bca709d5125da265,2026-03-20T07:54:08.591945,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591946,9999-12-31T00:00:00
TL-0050400,EQ-012036,2026-03-16T11:26:02.521454,44.958744,-93.239685,5728.8,72.1,13.1,TRUE,7.9,38.8,E007,Engine RPM out of range,UR_TELEMATICS,44e9380df77a88d1d8c7f4a1a12b3a4ec55a1f6fce0430d5b117945994b0468e,2026-03-20T07:54:08.591958,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591959,9999-12-31T00:00:00
TL-0050401,EQ-014645,2026-03-04T10:07:12.455213,36.271825,-115.060207,1810.5,89.9,12.8,TRUE,13.4,104.8,E005,Air filter restricted,UR_TELEMATICS,0ba713f008d458da2e14162e8bca9d4df430c32b366b9d46e25c8741247a6b67,2026-03-20T07:54:08.591972,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591973,9999-12-31T00:00:00
TL-0050402,EQ-010757,2026-02-22T02:57:37.270470,33.375502,-112.144397,14583.0,28.8,14.0,TRUE,7.6,25.3,,,UR_TELEMATICS,9693649b3f6ff375b6e1caa19bbd178a38ac7e9eaaa6dcd8309d5a14ff5d7a0b,2026-03-20T07:54:08.591986,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.591987,9999-12-31T00:00:00
TL-0050403,EQ-011685,2026-02-28T00:18:45.037997,32.712295,-117.148267,3749.0,22.2,11.8,FALSE,0.0,72.5,,,UR_TELEMATICS,a532eec73c66a0b13234548b20d4c53042267bc97d027d64739f5a737692454a,2026-03-20T07:54:08.592000,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592000,9999-12-31T00:00:00
TL-0050404,EQ-014588,2026-03-01T23:44:17.664249,45.36358,-122.766648,2570.9,52.7,11.5,TRUE,9.7,95.6,,,UR_TELEMATICS,9cc9603a2c12617af5d091ed8d2873d853c2a5f5b8e4b162fcc450ff629dc189,2026-03-20T07:54:08.592013,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592014,9999-12-31T00:00:00
TL-0050405,EQ-011843,2026-02-23T11:22:32.694896,31.70229,-106.478688,1838.9,46.7,13.1,TRUE,10.9,82.5,E005,Air filter restricted,UR_TELEMATICS,7b46583b27df737099e7bfa7b9d1c6d26dc38b2e94f22014b7c7d6fab5e568f3,2026-03-20T07:54:08.592027,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592027,9999-12-31T00:00:00
TL-0050406,EQ-010955,2026-03-05T13:28:57.112344,33.445093,-112.061644,8821.4,17.0,14.2,FALSE,0.0,95.2,,,UR_TELEMATICS,bab1e8801a340a82e9e1319fc157e25115c458bb5910a7fda1e32af93acc7212,2026-03-20T07:54:08.592040,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592041,9999-12-31T00:00:00
TL-0050407,EQ-011038,2026-03-15T23:50:17.644821,44.842775,-93.150969,13950.9,90.8,12.8,FALSE,0.0,53.1,,,UR_TELEMATICS,3fc6f51aec8c2bb34bf17dc768d28d1f550c72ceb93119b35efd0c549e28b661,2026-03-20T07:54:08.592052,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592053,9999-12-31T00:00:00
TL-0050408,EQ-011396,2026-03-02T01:05:42.163126,39.315844,-76.592147,14689.7,76.6,14.3,FALSE,0.0,98.0,,,UR_TELEMATICS,d12412f100aacdac0ba16ce53c5b6e816a388a6f3cc03ac9d62c4f3905ca94b6,2026-03-20T07:54:08.592064,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592064,9999-12-31T00:00:00
TL-0050409,EQ-011639,2026-03-14T16:18:11.931032,42.367527,-71.044551,8295.6,70.9,12.1,FALSE,0.0,45.8,,,UR_TELEMATICS,9e05cc821f14e637ff52f6ad003edacca94b31c74d44acf961a9e1ead5b5b075,2026-03-20T07:54:08.592076,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592077,9999-12-31T00:00:00
TL-0050410,EQ-013752,2026-03-02T11:39:24.599641,36.170806,-86.783724,6106.9,71.5,13.2,FALSE,0.0,72.8,,,UR_TELEMATICS,6c5549da48c51f226f8e2915c4918178cbe529fc26c66a05e78b35b9e62a038d,2026-03-20T07:54:08.592088,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592089,9999-12-31T00:00:00
TL-0050411,EQ-010895,2026-03-12T16:14:25.189534,25.66822,-80.276021,6299.3,67.7,14.3,TRUE,13.4,64.0,,,UR_TELEMATICS,0e9a5b58f9bc07326c43cf4d2fd27e3a11e9bb54d2c1db269f044d19863da45e,2026-03-20T07:54:08.592101,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592101,9999-12-31T00:00:00
TL-0050412,EQ-011185,2026-03-02T07:12:35.640068,41.72407,-87.77618,4908.5,77.6,13.0,FALSE,0.0,80.3,,,UR_TELEMATICS,eebc1cd37b5e8ce0247ae42e86149bb8971ce9fd70b6816cdcf2546b1b55c6d2,2026-03-20T07:54:08.592114,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592114,9999-12-31T00:00:00
TL-0050413,EQ-011728,2026-02-26T01:00:33.825976,30.486166,-81.675698,5413.4,93.5,13.9,TRUE,5.1,66.9,,,UR_TELEMATICS,02f917166455578cba9c4c8b6cc5739cede64944bd433e9cadd0033274eaaae5,2026-03-20T07:54:08.592126,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592126,9999-12-31T00:00:00
TL-0050414,EQ-014795,2026-02-28T12:46:30.770638,47.609183,-122.304416,11436.0,48.3,12.2,FALSE,0.0,38.3,,,UR_TELEMATICS,a8e14019c89adb1f644fca5dd19c614ad6bef6e53623d39bdd8ffc043ca37637,2026-03-20T07:54:08.592138,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592138,9999-12-31T00:00:00
TL-0050415,EQ-012735,2026-03-04T09:40:30.072635,30.284956,-81.519978,14555.6,31.9,14.1,FALSE,0.0,74.8,E007,Engine RPM out of range,UR_TELEMATICS,b3fd9b91d7e67c3daed298cb55169ad5ec3cbae9b3d9e040628d9355c91c0832,2026-03-20T07:54:08.592150,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592150,9999-12-31T00:00:00
TL-0050416,EQ-012671,2026-03-06T17:10:24.126151,47.529439,-122.241321,4975.4,40.5,12.4,TRUE,5.0,70.3,,,UR_TELEMATICS,cc66d938f373a4277d40a821dd09d869cbfb1a92b6b4d87c562b38e3d887ecf7,2026-03-20T07:54:08.592162,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592163,9999-12-31T00:00:00
TL-0050417,EQ-010545,2026-02-19T11:38:23.728287,39.237483,-94.652165,7201.0,68.4,14.2,FALSE,0.0,46.0,E009,Boom sensor malfunction,UR_TELEMATICS,8fc65ab1775471fe4d012744d8ce907fb92c3ca64c1e45a03efe908122fef319,2026-03-20T07:54:08.592174,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592175,9999-12-31T00:00:00
TL-0050418,EQ-014797,2026-03-05T12:13:34.067885,30.2607,-97.733709,2671.8,42.1,13.9,FALSE,0.0,84.3,,,UR_TELEMATICS,3faea6b9a055044b26c8a4dc7aadeaccce479ecb02192360191eb7a7dfedee64,2026-03-20T07:54:08.592187,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592188,9999-12-31T00:00:00
TL-0050419,EQ-014476,2026-02-23T07:55:59.238906,32.698837,-117.176072,8309.5,87.6,14.3,FALSE,0.0,90.1,E006,Fuel filter clogged,UR_TELEMATICS,52aa94a7d69b3711056c5b1bf3efd07e271bf95e01b8fb98007761f1fa4f3a78,2026-03-20T07:54:08.592200,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592201,9999-12-31T00:00:00
TL-0050420,EQ-013158,2026-03-14T08:15:17.636388,25.761209,-80.179156,4367.1,42.8,14.1,FALSE,0.0,43.7,,,UR_TELEMATICS,d0ee7230903c6cb48037d0dcf8cef7ffb1ae8f8e9654b89ff04a9b8ead6594f5,2026-03-20T07:54:08.592214,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592215,9999-12-31T00:00:00
TL-0050421,EQ-013261,2026-03-04T16:56:18.931867,40.338863,-79.989065,11350.8,18.5,12.0,TRUE,7.6,86.2,E008,Transmission fault,UR_TELEMATICS,df2cadec2f96cb9c7d9399ff82efbb091965c9a3b54ba36abb729947d92ffd1f,2026-03-20T07:54:08.592228,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592228,9999-12-31T00:00:00
TL-0050422,EQ-011166,2026-02-27T05:31:42.389024,44.967128,-93.261336,14226.8,14.7,14.3,FALSE,0.0,94.8,E002,High coolant temperature,UR_TELEMATICS,d3f0ed85d5bdfcbcfd0b5fec2c4260f245f41b0e041f1909007192b056ceac29,2026-03-20T07:54:08.592241,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592242,9999-12-31T00:00:00
TL-0050423,EQ-014964,2026-02-27T16:39:35.663056,25.763272,-80.172285,13798.0,76.3,12.8,FALSE,0.0,42.5,,,UR_TELEMATICS,298fbcbccf5f350f9abcb65668fde20a323c53cf7b8eb979d39984a119fb0d8b,2026-03-20T07:54:08.592254,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592255,9999-12-31T00:00:00
TL-0050424,EQ-010137,2026-03-06T16:15:55.238753,39.041807,-94.658361,2009.0,61.2,14.1,TRUE,7.0,84.9,,,UR_TELEMATICS,989fd34d0cadfa5d41d398435946bbed8eb896325913afb857d2d016a5607aa0,2026-03-20T07:54:08.592268,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592268,9999-12-31T00:00:00
TL-0050425,EQ-014287,2026-03-09T03:12:48.665692,40.713038,-74.013847,923.4,33.4,11.9,FALSE,0.0,56.6,,,UR_TELEMATICS,ecdd8b1438249d76049a85512f23cc89b62843f6429ed34966096108512489c8,2026-03-20T07:54:08.592281,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592281,9999-12-31T00:00:00
TL-0050426,EQ-012399,2026-03-14T15:40:33.442946,35.752377,-78.63579,12226.2,88.9,12.8,FALSE,0.0,62.5,E007,Engine RPM out of range,UR_TELEMATICS,e1137f803965a97869ee3a9cd9797d850d9c1f4bdd7bee7d932114e5c3e99f23,2026-03-20T07:54:08.592299,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592299,9999-12-31T00:00:00
TL-0050427,EQ-011283,2026-02-19T05:44:19.010164,40.002388,-75.128611,11556.1,23.1,12.7,TRUE,8.0,93.0,,,UR_TELEMATICS,72f919ee85e55d67990fca4c2ba47db6fc8ce2c21e342f3dfdbc753d5f1523bf,2026-03-20T07:54:08.592314,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592315,9999-12-31T00:00:00
TL-0050428,EQ-011825,2026-02-19T08:35:11.007493,44.917851,-93.260273,13743.8,85.5,11.7,TRUE,11.0,49.2,,,UR_TELEMATICS,30e501facde94383c21e49758da935b80647fc919e65bf4b73a032b1826f1e42,2026-03-20T07:54:08.592329,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592329,9999-12-31T00:00:00
TL-0050429,EQ-012440,2026-03-13T14:03:19.227268,33.457459,-112.072363,14411.8,89.8,12.2,FALSE,0.0,45.5,,,UR_TELEMATICS,078bf1c4841846568056b7b78cc7f493086b0ba2ca8538f9112544c6e08eb92c,2026-03-20T07:54:08.592344,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592344,9999-12-31T00:00:00
TL-0050430,EQ-013913,2026-03-18T16:24:43.372148,35.842535,-78.699663,12257.8,19.9,14.0,TRUE,2.2,60.9,,,UR_TELEMATICS,edfd6590c3f5a7c7f9518c0dadd885edc794f5a6e8c1aac38efb470379e987d4,2026-03-20T07:54:08.592358,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592358,9999-12-31T00:00:00
TL-0050431,EQ-014210,2026-02-20T21:06:48.937137,35.772861,-78.627613,4584.3,73.7,12.2,TRUE,14.4,101.8,,,UR_TELEMATICS,328575fc9cb09c3acb35da64cf78ace2a954bf7b30b4f583d1d10a175ed9bb19,2026-03-20T07:54:08.592372,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592372,9999-12-31T00:00:00
TL-0050432,EQ-010535,2026-02-25T12:35:33.515152,41.76727,-72.663098,7425.6,45.3,12.2,TRUE,10.7,40.4,,,UR_TELEMATICS,cd5de93c235176cd1cdabf9492cf2d2e5db1d9092cdc376815925f9d3717db5d,2026-03-20T07:54:08.592385,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592386,9999-12-31T00:00:00
TL-0050433,EQ-011196,2026-03-05T09:43:49.112203,44.965409,-93.255534,5627.7,40.5,13.6,TRUE,12.0,56.7,,,UR_TELEMATICS,8ea9a655ae224ec26fa91b7d02d158bfd13d50905914f7f89d87686b25b95d8e,2026-03-20T07:54:08.592399,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592400,9999-12-31T00:00:00
TL-0050434,EQ-014030,2026-03-20T02:56:20.471290,38.562352,-121.62745,8057.3,85.5,12.8,TRUE,3.3,22.0,E010,Safety interlock triggered,UR_TELEMATICS,0debba8d06696711641c1243a6c508137f9a4ac70859dbe333c3cdfe273ed787,2026-03-20T07:54:08.592447,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592447,9999-12-31T00:00:00
TL-0050435,EQ-011411,2026-02-18T22:12:38.787648,29.44157,-98.471219,11824.1,24.2,12.0,FALSE,0.0,99.5,,,UR_TELEMATICS,cb632394d68472310372e3c3fb8cbc8eb4b1437f72d582e69749fac9b3f9cfcd,2026-03-20T07:54:08.592468,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592469,9999-12-31T00:00:00
TL-0050436,EQ-013259,2026-03-14T18:49:12.446124,39.806476,-86.18677,12357.2,33.6,13.2,TRUE,0.1,21.0,,,UR_TELEMATICS,da65ffa9198996d849338d571388e6e883754dfaeceaa230d447f3ff144abb51,2026-03-20T07:54:08.592485,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592486,9999-12-31T00:00:00
TL-0050437,EQ-010603,2026-03-09T06:51:57.232393,40.41345,-80.024254,9127.7,75.7,12.1,FALSE,0.0,94.2,,,UR_TELEMATICS,8ff283e5da49759a77ce0d182cdf2eed81900d00872a2883addd0095dcf20044,2026-03-20T07:54:08.592500,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592501,9999-12-31T00:00:00
TL-0050438,EQ-013964,2026-02-23T01:43:05.066561,35.244228,-80.848168,5974.0,80.9,13.6,FALSE,0.0,81.3,E006,Fuel filter clogged,UR_TELEMATICS,36ad854f2961e8970902b423b1f109ae60ee7456e640d2464a3d1b2de3da99da,2026-03-20T07:54:08.592515,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592516,9999-12-31T00:00:00
TL-0050439,EQ-014121,2026-02-18T22:08:27.167912,30.506963,-81.68647,2173.8,62.6,13.9,FALSE,0.0,65.4,E006,Fuel filter clogged,UR_TELEMATICS,44c2de61281683bced7096bc8735caf4b26dfe51ae9eacac862a9d339ac93024,2026-03-20T07:54:08.592530,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592530,9999-12-31T00:00:00
TL-0050440,EQ-010899,2026-03-12T13:23:00.004962,39.278881,-76.612888,9665.9,88.6,13.7,FALSE,0.0,58.6,,,UR_TELEMATICS,8028723a810d475b80b49d5f6c58761603ad0cd8c7a7978cc83695873ccb7bc1,2026-03-20T07:54:08.592544,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592545,9999-12-31T00:00:00
TL-0050441,EQ-011263,2026-02-22T23:36:03.799498,30.363739,-81.535952,4648.1,62.3,12.3,TRUE,12.7,61.3,,,UR_TELEMATICS,d714dff1c7135adbdc2cc95676049cb70739b4f79374f691741b24b5ee42dfe5,2026-03-20T07:54:08.592559,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592560,9999-12-31T00:00:00
TL-0050442,EQ-012328,2026-03-19T15:16:26.139210,36.176206,-86.80222,4089.1,78.5,12.8,FALSE,0.0,70.6,,,UR_TELEMATICS,4ed48b7cfc51c0a464f2e7d77daef94a925cc76ace4119fec16c9049f0f6f279,2026-03-20T07:54:08.592572,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592573,9999-12-31T00:00:00
TL-0050443,EQ-010311,2026-03-08T01:25:19.815060,40.57561,-73.916931,10104.6,62.0,13.9,TRUE,8.5,81.2,E008,Transmission fault,UR_TELEMATICS,f1d356be77c5fb228985bc149b10772db9caa7c12b8ae331fb8f09cd15a30110,2026-03-20T07:54:08.592586,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592586,9999-12-31T00:00:00
TL-0050444,EQ-013609,2026-03-11T01:35:50.224476,31.934475,-106.567938,14124.4,66.4,12.7,FALSE,0.0,84.8,E004,Hydraulic pressure warning,UR_TELEMATICS,b5d76d0af27f2bae14cec9895f08edab1d74b7d51f8e9353713b5d09f5b1cbb6,2026-03-20T07:54:08.592599,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592600,9999-12-31T00:00:00
TL-0050445,EQ-012115,2026-03-10T21:40:43.156480,27.957274,-82.466427,8121.2,92.8,12.2,FALSE,0.0,84.0,E006,Fuel filter clogged,UR_TELEMATICS,c0f135637035aae671b7e990c0a0126865339ad5606e6237a7fcb07e0b4655b4,2026-03-20T07:54:08.592612,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592612,9999-12-31T00:00:00
TL-0050446,EQ-013733,2026-02-23T01:17:39.572594,33.456291,-112.076718,13894.2,86.0,12.9,FALSE,0.0,88.9,,,UR_TELEMATICS,de5ea40a3c0c8ff5f2a61e8c2efcb037ee093742521d5cae8cf94a7379d3378b,2026-03-20T07:54:08.592624,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592625,9999-12-31T00:00:00
TL-0050447,EQ-011837,2026-03-14T08:25:42.268134,33.934752,-118.285846,1428.5,45.1,13.3,FALSE,0.0,46.2,,,UR_TELEMATICS,f73e2a3152cbab2c1806b739816bc6ab7d5cc8872545ea2e6d180f7e2c7a1463,2026-03-20T07:54:08.592637,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592638,9999-12-31T00:00:00
TL-0050448,EQ-012235,2026-02-22T17:24:28.165755,39.703292,-104.87597,2099.6,67.8,14.4,TRUE,14.2,88.6,,,UR_TELEMATICS,0075967be939cc1c428fa53e2825683e693e38f30aebfc417376b10e3aacd598,2026-03-20T07:54:08.592650,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592650,9999-12-31T00:00:00
TL-0050449,EQ-014788,2026-03-17T03:29:45.744139,29.906426,-95.227998,6483.7,74.8,13.8,TRUE,7.8,62.2,E001,Low oil pressure,UR_TELEMATICS,dc7cfeaa51767c7fb3001d1716e76910dd56c0bd7a0a59b2910fed120d4b74d6,2026-03-20T07:54:08.592665,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592665,9999-12-31T00:00:00
TL-0050450,EQ-014939,2026-02-28T03:54:42.388428,38.596399,-90.191606,13507.0,21.4,13.2,FALSE,0.0,27.7,,,UR_TELEMATICS,45afd7ef1783b43d4fc2dc6ce7aacecc3dc10cb511ba78a6f640f5208884068f,2026-03-20T07:54:08.592677,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592678,9999-12-31T00:00:00
TL-0050451,EQ-014868,2026-03-13T02:55:18.021640,47.734607,-122.369448,5247.0,45.9,13.0,FALSE,0.0,57.0,E009,Boom sensor malfunction,UR_TELEMATICS,a9e6231deca81b9ed8c5b42ea2d64d4bf5cc93432673391efc3dd0d8b33e4e19,2026-03-20T07:54:08.592690,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592691,9999-12-31T00:00:00
TL-0050452,EQ-012018,2026-02-22T11:26:52.919532,31.88005,-106.354359,10301.0,57.6,11.8,FALSE,0.0,80.3,,,UR_TELEMATICS,8b0c6e2962f7fdd0f74c1ebeaefa363595c12a5e53c89c4289ffd5d54914b53c,2026-03-20T07:54:08.592702,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592703,9999-12-31T00:00:00
TL-0050453,EQ-011444,2026-02-28T13:23:53.221878,40.446497,-79.842375,10981.5,79.8,12.3,TRUE,2.3,70.7,,,UR_TELEMATICS,49ef1a56130bea0028259523f8d1cae311ea30ee87979dbd7b73a464b0f88ee0,2026-03-20T07:54:08.592715,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592715,9999-12-31T00:00:00
TL-0050454,EQ-011027,2026-02-28T20:26:54.537669,40.747975,-74.29604,2300.3,30.2,13.2,TRUE,3.4,43.3,E001,Low oil pressure,UR_TELEMATICS,b8d75c68215e6e4b7a508a03e85f462ef8326faba97e5b1cd7e7c9681ccdd093,2026-03-20T07:54:08.592727,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592728,9999-12-31T00:00:00
TL-0050455,EQ-014876,2026-02-28T10:13:32.719034,30.345905,-81.653542,1283.1,35.3,12.2,FALSE,0.0,66.2,,,UR_TELEMATICS,561ca3b80db12fe91f6d1e1c1fef378ccf4e26780b3f293e59a3dbe296eb867e,2026-03-20T07:54:08.592740,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592740,9999-12-31T00:00:00
TL-0050456,EQ-013738,2026-03-16T17:08:07.509834,31.873131,-106.562282,6711.0,21.3,14.1,FALSE,0.0,27.4,,,UR_TELEMATICS,b4db479145c9f217243121872e57c2f1aba08a69837771473605d1df4fe9cd67,2026-03-20T07:54:08.592752,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592752,9999-12-31T00:00:00
TL-0050457,EQ-011771,2026-02-28T14:57:48.960468,45.50128,-122.680628,14140.7,43.6,12.7,FALSE,0.0,27.3,E005,Air filter restricted,UR_TELEMATICS,2cabc4fcb2037df6e92dfed23b90ca7117146b77b2b75dac26f28df841502a30,2026-03-20T07:54:08.592764,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592764,9999-12-31T00:00:00
TL-0050458,EQ-013414,2026-03-01T16:02:32.551449,41.769194,-72.65927,6582.0,75.0,14.0,FALSE,0.0,65.2,,,UR_TELEMATICS,4c7f462a33873919f0fafbdacd34a84f22b6ccc26d548406ed04e2a5c03a6ee3,2026-03-20T07:54:08.592776,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592777,9999-12-31T00:00:00
TL-0050459,EQ-013941,2026-03-13T17:11:45.869028,47.665112,-122.287178,12216.7,73.0,12.1,TRUE,4.1,96.3,,,UR_TELEMATICS,4ecbe7b1f4c89325efdbee67742a94c468e54098aae1fb3747067b558b795769,2026-03-20T07:54:08.592788,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592789,9999-12-31T00:00:00
TL-0050460,EQ-013380,2026-03-04T12:14:01.134290,38.60121,-90.180177,2137.7,85.3,13.8,FALSE,0.0,84.3,E005,Air filter restricted,UR_TELEMATICS,afef67f762bf2c8ae9e6e3170c07b269a053651ab90d6cb2f0992098b2cfc806,2026-03-20T07:54:08.592800,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592801,9999-12-31T00:00:00
TL-0050461,EQ-013946,2026-03-04T16:57:01.440045,33.624948,-84.454959,10827.8,31.8,13.1,FALSE,0.0,27.0,,,UR_TELEMATICS,89674782c8dfa52d5354faaf82b89147f3944ccae451432888eef9c6c83c5310,2026-03-20T07:54:08.592812,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592813,9999-12-31T00:00:00
TL-0050462,EQ-011301,2026-03-19T22:08:22.529717,40.693443,-74.022908,13277.9,32.8,14.3,FALSE,0.0,99.9,E010,Safety interlock triggered,UR_TELEMATICS,8c8114e0b0b3c915a8dff2703b0fe9053aeaa7ac54d0e949885503dc7fefc1cc,2026-03-20T07:54:08.592824,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592825,9999-12-31T00:00:00
TL-0050463,EQ-012171,2026-03-14T02:29:14.619205,42.343778,-83.064125,11751.5,29.2,12.0,FALSE,0.0,90.5,,,UR_TELEMATICS,1c2739bd39575140d7ece238aee70cbe89e3db50f9762642fb2f5d1d21826510,2026-03-20T07:54:08.592837,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592838,9999-12-31T00:00:00
TL-0050464,EQ-011846,2026-03-10T15:20:33.212959,28.004153,-82.426842,4145.6,41.5,14.5,FALSE,0.0,38.5,,,UR_TELEMATICS,8fa2ffd3c6346f2686683e8e5fb893bdc86f25a6049f3dd75c5fd4fe200485d9,2026-03-20T07:54:08.592851,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592851,9999-12-31T00:00:00
TL-0050465,EQ-012726,2026-03-04T18:10:42.183541,36.171076,-115.149822,4744.4,91.4,14.2,FALSE,0.0,85.1,E010,Safety interlock triggered,UR_TELEMATICS,f8f772ffb898dc94de050032c937fa22c4d8e4c561cbd1d4a8e2c7745af45828,2026-03-20T07:54:08.592864,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592865,9999-12-31T00:00:00
TL-0050466,EQ-012787,2026-02-24T21:28:03.972307,39.674318,-86.158871,1288.5,40.9,14.2,TRUE,2.6,50.0,,,UR_TELEMATICS,9770aa27ea38e1382c3423470ff4b7fcce3d21fa144d1dbbc8036522c00b2d1d,2026-03-20T07:54:08.592878,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.592878,9999-12-31T00:00:00
